Pollutant: Precipitation (PREC)
Daily sums
Unit: mm
Source: NABEL/MeteoSchweiz
The measured values for the current year are preliminary and not yet definitively verified.
Date/time;Bern-Bollwerk;Lausanne-César-Roux;Lugano-Università;Zürich-Kaserne;Basel-Binningen;Dübendorf-Empa;Härkingen-A1;Sion-Aéroport-A9;Magadino-Cadenazzo;Payerne;Tänikon;Beromünster;Rigi-Seebodenalp;Jungfraujoch
17.07.2020;0.1;0.0;0.0;4.7;3.3;7.8;0.2;0.0;0.0;0.0;3.8;2.2;14.9;
18.07.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
19.07.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
20.07.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
21.07.2020;1.8;0.4;6.4;0.0;0.0;0.0;4.8;3.2;7.7;13.7;0.0;2.0;2.2;
22.07.2020;21.1;1.2;0.2;0.0;0.0;0.0;0.9;26.2;1.0;12.0;0.4;0.6;1.6;
23.07.2020;0.0;0.0;0.0;0.0;0.0;0.0;;0.1;0.0;0.0;0.0;0.0;0.0;
24.07.2020;2.0;0.0;12.3;1.4;0.0;3.1;0.1;0.0;5.5;11.1;0.3;0.8;1.1;
25.07.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26.07.2020;0.0;0.0;0.0;0.5;0.1;13.3;0.5;0.0;0.0;0.0;7.1;0.0;0.1;
27.07.2020;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;
28.07.2020;0.2;4.9;0.1;1.6;0.0;0.9;1.8;1.6;0.7;0.0;0.9;0.0;21.9;
29.07.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;
30.07.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
31.07.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;
01.08.2020;1.7;25.3;0.0;0.4;11.9;0.4;4.0;2.2;11.2;2.1;0.0;1.1;0.4;
02.08.2020;23.3;7.7;0.5;7.2;11.0;17.2;12.8;2.3;0.6;19.1;23.6;9.3;27.6;
