Pollutant: Precipitation (PREC)
Daily sums
Unit: mm
Source: NABEL/MeteoSchweiz
Date/time;Bern-Bollwerk;Lausanne-César-Roux;Lugano-Università;Zürich-Kaserne;Basel-Binningen;Dübendorf-Empa;Härkingen-A1;Sion-Aéroport-A9;Magadino-Cadenazzo;Payerne;Tänikon;Beromünster;Rigi-Seebodenalp;Jungfraujoch
02.05.2018;0.1;0.2;10.7;0.0;0.1;0.0;0.2;0.3;10.8;0.0;0.0;0.0;0.2;
03.05.2018;3.0;0.1;2.1;0.0;1.7;0.0;1.8;2.2;1.9;1.6;0.0;1.1;0.9;
04.05.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
05.05.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.7;
06.05.2018;0.0;0.0;15.3;0.0;0.0;0.0;0.0;0.0;10.2;0.0;0.0;0.0;0.0;
07.05.2018;3.9;0.0;4.3;0.2;0.0;0.0;0.4;2.2;11.0;0.0;0.0;0.0;0.0;
08.05.2018;0.0;8.3;40.5;0.0;0.1;0.0;0.0;0.7;10.3;0.0;0.0;0.0;0.0;
09.05.2018;0.0;4.4;2.4;0.0;2.1;0.0;0.0;0.2;0.4;1.5;7.0;0.0;7.3;
10.05.2018;1.2;2.5;0.0;12.2;57.2;3.2;9.3;0.0;2.6;1.4;2.4;10.3;39.3;
11.05.2018;0.0;0.0;9.5;0.0;0.0;0.0;0.0;0.0;4.6;0.0;0.0;0.0;0.0;
12.05.2018;0.4;7.7;3.9;0.0;5.1;0.4;5.8;0.0;0.8;9.6;0.0;0.0;0.0;
13.05.2018;1.1;7.7;22.7;0.1;4.2;0.8;0.0;1.1;10.7;0.2;2.8;0.6;0.9;
14.05.2018;12.7;6.0;16.1;18.8;6.8;18.6;12.8;11.6;14.9;6.8;10.2;11.1;10.1;
15.05.2018;8.5;11.3;0.6;22.0;11.2;14.0;13.7;5.6;0.2;20.0;10.9;9.4;11.1;
